# x  rho  v  p  e  w  vol
7.3718322386e-01 2.2463506807e+01 6.4585009668e+00 1.0757878532e+03 1.1972616992e+02 3.0000000000e-03 1.3344194323e-03
7.3852542409e-01 2.2461255835e+01 6.5900704886e+00 1.0756330259e+03 1.1972093566e+02 3.0000000000e-03 1.3345531621e-03
7.3987157144e-01 2.2510743224e+01 6.6577776040e+00 1.0789602583e+03 1.1982725843e+02 3.0000000000e-03 1.3316192940e-03
7.4118704824e-01 2.2540454786e+01 6.7256281000e+00 1.0809555529e+03 1.1989061037e+02 3.0000000000e-03 1.3298640283e-03
7.4250951347e-01 2.2508587164e+01 6.8843973060e+00 1.0787828062e+03 1.1981902711e+02 3.0000000000e-03 1.3317468476e-03
7.4385521407e-01 2.2481991649e+01 7.0279758627e+00 1.0770299481e+03 1.1976585137e+02 3.0000000000e-03 1.3333222638e-03
7.4519864773e-01 2.2497569185e+01 7.0721610735e+00 1.0780660322e+03 1.1979805723e+02 3.0000000000e-03 1.3323990585e-03
7.4651107068e-01 2.2482945393e+01 7.1516080290e+00 1.0770771130e+03 1.1976601533e+02 3.0000000000e-03 1.3332657032e-03
7.4784300429e-01 2.2417470372e+01 7.3223678296e+00 1.0726792871e+03 1.1962537134e+02 3.0000000000e-03 1.3371597911e-03
7.4920217648e-01 2.2369655003e+01 7.4268057322e+00 1.0694626708e+03 1.1952158746e+02 3.0000000000e-03 1.3400179840e-03
7.5053834685e-01 2.2341842362e+01 7.4669430863e+00 1.0676295029e+03 1.1946524884e+02 3.0000000000e-03 1.3416861293e-03
7.5186339322e-01 2.2269906588e+01 7.5870293155e+00 1.0627811059e+03 1.1930686616e+02 3.0000000000e-03 1.3460200150e-03
7.5322382527e-01 2.2179421231e+01 7.7325122191e+00 1.0567524324e+03 1.1911406765e+02 3.0000000000e-03 1.3515113712e-03
7.5459131785e-01 2.2137425378e+01 7.7888794325e+00 1.0539642838e+03 1.1902516505e+02 3.0000000000e-03 1.3540752589e-03
7.5593171887e-01 2.2094284344e+01 7.8490692981e+00 1.0510559725e+03 1.1892849256e+02 3.0000000000e-03 1.3567192100e-03
7.5728213498e-01 2.1988782870e+01 7.9940494409e+00 1.0440516162e+03 1.1870275204e+02 3.0000000000e-03 1.3632287052e-03
7.5866267179e-01 2.1881189323e+01 8.1160975432e+00 1.0368920901e+03 1.1846843364e+02 3.0000000000e-03 1.3699319337e-03
7.6004130510e-01 2.1839341387e+01 8.1508053150e+00 1.0341346334e+03 1.1837978709e+02 3.0000000000e-03 1.3725569590e-03
7.6140560132e-01 2.1804401597e+01 8.2084689212e+00 1.0318096430e+03 1.1830290761e+02 3.0000000000e-03 1.3747563705e-03
7.6277641511e-01 2.1716656496e+01 8.3477191338e+00 1.0259742639e+03 1.1810914171e+02 3.0000000000e-03 1.3803110071e-03
7.6416775621e-01 2.1616301175e+01 8.4842088922e+00 1.0193688694e+03 1.1789353567e+02 3.0000000000e-03 1.3867192059e-03
7.6556115972e-01 2.1554413635e+01 8.5439156071e+00 1.0152704019e+03 1.1775667145e+02 3.0000000000e-03 1.3907007868e-03
7.6694858787e-01 2.1503716911e+01 8.5799564368e+00 1.0119351969e+03 1.1764654467e+02 3.0000000000e-03 1.3939794745e-03
7.6834228078e-01 2.1429160636e+01 8.6809311705e+00 1.0070141914e+03 1.1748175868e+02 3.0000000000e-03 1.3988294040e-03
7.6974672694e-01 2.1354776418e+01 8.8308664846e+00 1.0021162405e+03 1.1731757580e+02 3.0000000000e-03 1.4037018891e-03
7.7115708563e-01 2.1305276910e+01 8.9522195692e+00 9.9888315296e+02 1.1721076863e+02 3.0000000000e-03 1.4069631729e-03
7.7256094864e-01 2.1245458810e+01 9.0153220419e+00 9.9494154071e+02 1.1707696567e+02 3.0000000000e-03 1.4109245777e-03
7.7396904134e-01 2.1139289993e+01 9.0715572523e+00 9.8799963567e+02 1.1684399476e+02 3.0000000000e-03 1.4180107284e-03
7.7539498198e-01 2.1022833513e+01 9.1763436204e+00 9.8036483577e+02 1.1658333725e+02 3.0000000000e-03 1.4258658321e-03
7.7683034907e-01 2.0958749457e+01 9.3205544308e+00 9.7618952966e+02 1.1644176716e+02 3.0000000000e-03 1.4302255992e-03
7.7826236506e-01 2.0926196486e+01 9.4607277676e+00 9.7408019726e+02 1.1637090834e+02 3.0000000000e-03 1.4324504704e-03
7.7968743489e-01 2.0839288957e+01 9.5626332111e+00 9.6840925343e+02 1.1617589921e+02 3.0000000000e-03 1.4384243177e-03
7.8112650681e-01 2.0670040277e+01 9.6356844813e+00 9.5742258552e+02 1.1579834542e+02 3.0000000000e-03 1.4502023024e-03
7.8258856756e-01 2.0492871902e+01 9.7197179779e+00 9.4593148538e+02 1.1539762336e+02 3.0000000000e-03 1.4627398318e-03
7.8406311230e-01 2.0394049559e+01 9.8483929468e+00 9.3956810895e+02 1.1517674632e+02 3.0000000000e-03 1.4698277512e-03
7.8553626499e-01 2.0361992025e+01 1.0014896873e+01 9.3745456665e+02 1.1509858238e+02 3.0000000000e-03 1.4721418201e-03
7.8700413131e-01 2.0313132297e+01 1.0173462459e+01 9.3408228491e+02 1.1496039498e+02 3.0000000000e-03 1.4756828027e-03
7.8847871432e-01 2.0175743611e+01 1.0283928226e+01 9.2492254501e+02 1.1460823488e+02 3.0000000000e-03 1.4857316081e-03
7.8997253886e-01 1.9942414748e+01 1.0345131972e+01 9.1023366802e+02 1.1410775469e+02 3.0062297248e-03 1.5031148624e-03
7.9149229872e-01 1.9725792531e+01 1.0407852019e+01 8.9719932906e+02 1.1370890772e+02 3.0392431587e-03 1.5196215793e-03
7.9302332059e-01 1.9676351059e+01 1.0553161118e+01 8.9393961752e+02 1.1358046200e+02 3.0468799738e-03 1.5234399869e-03
7.9454382944e-01 1.9745324262e+01 1.0790723778e+01 8.9726904508e+02 1.1360525575e+02 3.0362367922e-03 1.5181183961e-03
7.9605750630e-01 1.9705140266e+01 1.0995872646e+01 8.9428346734e+02 1.1345814534e+02 3.0424284826e-03 1.5212142413e-03
7.9757987226e-01 1.9445242140e+01 1.1026862397e+01 8.7873976663e+02 1.1297619236e+02 3.0830924896e-03 1.5415462448e-03
7.9913407277e-01 1.9133371871e+01 1.0994001627e+01 8.6042620702e+02 1.1242480061e+02 3.1333463021e-03 1.5666731511e-03
8.0072061426e-01 1.9035266996e+01 1.1132934779e+01 8.5438279789e+02 1.1221050880e+02 3.1494950931e-03 1.5747475466e-03
8.0229694569e-01 1.9154488363e+01 1.1408311915e+01 8.6044663782e+02 1.1230352666e+02 3.1298920056e-03 1.5649460028e-03
8.0384476909e-01 1.9206593703e+01 1.1572783670e+01 8.6253313346e+02 1.1227044561e+02 3.1214009588e-03 1.5607004794e-03
8.0540707680e-01 1.9014841202e+01 1.1625679493e+01 8.5107852243e+02 1.1189661189e+02 3.1528782893e-03 1.5764391447e-03
8.0699915111e-01 1.8713249223e+01 1.1679220278e+01 8.3338433563e+02 1.1133613486e+02 3.2036916351e-03 1.6018458176e-03
8.0861445248e-01 1.8544674599e+01 1.1789673819e+01 8.2269551076e+02 1.1090724541e+02 3.2328138021e-03 1.6164069010e-03
8.1024841558e-01 1.8515903175e+01 1.2051276999e+01 8.1963739283e+02 1.1066667733e+02 3.2378371951e-03 1.6189185975e-03
8.1184679490e-01 1.8407086651e+01 1.2274946655e+01 8.1172978684e+02 1.1024691227e+02 3.2569782028e-03 1.6284891014e-03
8.1347458940e-01 1.8196808797e+01 1.2267686734e+01 7.9789287919e+02 1.0961989106e+02 3.2946150432e-03 1.6473075216e-03
8.1516183278e-01 1.8118537150e+01 1.2370820198e+01 7.9116674747e+02 1.0916537314e+02 3.3088477013e-03 1.6544238506e-03
8.1681841262e-01 1.8138155528e+01 1.2653958207e+01 7.8823006126e+02 1.0864253260e+02 3.3052688245e-03 1.6526344123e-03
8.1841684121e-01 1.8016697427e+01 1.2707248468e+01 7.7590140946e+02 1.0766421158e+02 3.3275510256e-03 1.6637755128e-03
8.2015509018e-01 1.7769054777e+01 1.2737979671e+01 7.5916536128e+02 1.0681003728e+02 3.3739262304e-03 1.6869631152e-03
8.2184470863e-01 1.7476800307e+01 1.3066360079e+01 7.4801286296e+02 1.0700083107e+02 3.4303464562e-03 1.7151732281e-03
8.2351212493e-01 1.7100102015e+01 1.3043252893e+01 7.4143360218e+02 1.0839607880e+02 3.5059135874e-03 1.7529567937e-03
8.2540918938e-01 1.6653324545e+01 1.3209001769e+01 7.3580211106e+02 1.1045874190e+02 3.5999706748e-03 1.7999853374e-03
8.2714046486e-01 1.6119777904e+01 1.3554511223e+01 7.3122227529e+02 1.1340452078e+02 3.7191256826e-03 1.8595628413e-03
8.2904305277e-01 1.5335699504e+01 1.3577143795e+01 7.1074494754e+02 1.1586444873e+02 3.9092758687e-03 1.9546379343e-03
8.3110681164e-01 1.4629036099e+01 1.3700037913e+01 6.8822330756e+02 1.1761255200e+02 4.0981155281e-03 2.0490577640e-03
8.3323979158e-01 1.4065507822e+01 1.4104389362e+01 6.8884730114e+02 1.2243555474e+02 4.2623046931e-03 2.1311523465e-03
8.3521851164e-01 1.3447252462e+01 1.4092423183e+01 6.6903837665e+02 1.2438198408e+02 4.4582698339e-03 2.2291349169e-03
8.3775922473e-01 1.2697704633e+01 1.4113934991e+01 6.4639096303e+02 1.2726531718e+02 4.7214423183e-03 2.3607211592e-03
8.4008183641e-01 1.2076805212e+01 1.4854957816e+01 6.4881366224e+02 1.3430987146e+02 4.9641837348e-03 2.4820918674e-03
8.4255028156e-01 1.1269549718e+01 1.4865573259e+01 6.0273691363e+02 1.3370918286e+02 5.3197759892e-03 2.6598879946e-03
8.4537212651e-01 1.0512917930e+01 1.4600151609e+01 5.8959750032e+02 1.4020786243e+02 5.7026489126e-03 2.8513244563e-03
8.4885854659e-01 9.7391673427e+00 1.5613857010e+01 5.3603969871e+02 1.3759895478e+02 6.1557089934e-03 3.0778544967e-03
8.5138209702e-01 8.5443067671e+00 1.5890306367e+01 4.3696432758e+02 1.2785248104e+02 7.0165411466e-03 3.5082705733e-03
8.5600223865e-01 5.7655378611e+00 1.4350447937e+01 2.4142277992e+02 1.0468354633e+02 1.0398245826e-02 5.1991229131e-03
8.6366744892e-01 3.1818057004e+00 1.0631287668e+01 8.5252643544e+01 6.6984482689e+01 1.8841967626e-02 9.4209838131e-03
8.8118226609e-01 1.4186704086e+00 4.8365511835e+00 2.1497662739e+01 3.7883469283e+01 4.2258920492e-02 2.1129460246e-02
