# x  rho  v  p  e  w  vol
8.9622664459e-01 8.6344507433e-01 1.8915940294e+00 3.2536987737e-01 9.4206883289e-01 1.1581512591e-02 5.7907562955e-03
9.0193711921e-01 8.9850783509e-01 1.9210286757e+00 3.4390709833e-01 9.5688397169e-01 1.1129563493e-02 5.5647817467e-03
9.0738248340e-01 9.3260698581e-01 1.9470728204e+00 3.6218613355e-01 9.7089700984e-01 1.0722630381e-02 5.3613151907e-03
9.1266194127e-01 9.6321188569e-01 1.9722783258e+00 3.7875834836e-01 9.8306082490e-01 1.0381931690e-02 5.1909658449e-03
9.1778813440e-01 9.8711204872e-01 1.9909926394e+00 3.9189849734e-01 9.9253802506e-01 1.0130562192e-02 5.0652810960e-03
9.2280413130e-01 1.0024463920e+00 2.0021523013e+00 4.0054355705e-01 9.9891515458e-01 9.9755957823e-03 4.9877978912e-03
9.2777039502e-01 1.0094222833e+00 2.0071064996e+00 4.0468925417e-01 1.0022793752e+00 9.9066566742e-03 4.9533283371e-03
9.3272088719e-01 1.0106765969e+00 2.0078739350e+00 4.0566874531e-01 1.0034583431e+00 9.8943618867e-03 4.9471809433e-03
9.3767258188e-01 1.0094506266e+00 2.0072378955e+00 4.0518467518e-01 1.0034781902e+00 9.9063785152e-03 4.9531892576e-03
9.4263077254e-01 1.0077174241e+00 2.0062029249e+00 4.0431273511e-01 1.0030409454e+00 9.9234167837e-03 4.9617083919e-03
9.4759652935e-01 1.0061364571e+00 2.0050951529e+00 4.0345711015e-01 1.0024910321e+00 9.9390096931e-03 4.9695048466e-03
9.5256941235e-01 1.0047784248e+00 2.0040507131e+00 4.0269984327e-01 1.0019618090e+00 9.9524429992e-03 4.9762214996e-03
9.5754858508e-01 1.0036132089e+00 2.0031139461e+00 4.0204587162e-01 1.0014960645e+00 9.9639979934e-03 4.9819989967e-03
9.6253311069e-01 1.0026385015e+00 2.0023118554e+00 4.0149886973e-01 1.0011057553e+00 9.9736844189e-03 4.9868422095e-03
9.6752199621e-01 1.0018606799e+00 2.0016589650e+00 4.0106171229e-01 1.0007921269e+00 9.9814277578e-03 4.9907138789e-03
9.7251426658e-01 1.0012709381e+00 2.0011532993e+00 4.0072887205e-01 1.0005505423e+00 9.9873067512e-03 4.9936533756e-03
9.7750904806e-01 1.0008437509e+00 2.0007788692e+00 4.0048639605e-01 1.0003719254e+00 9.9915696040e-03 4.9957848020e-03
9.8250561889e-01 1.0005459394e+00 2.0005122554e+00 4.0031632743e-01 1.0002447456e+00 9.9945435847e-03 4.9972717924e-03
9.8750342071e-01 1.0003449645e+00 2.0003287701e+00 4.0020088452e-01 1.0001571926e+00 9.9965515449e-03 4.9982757725e-03
9.9250204363e-01 1.0002131834e+00 2.0002062542e+00 4.0012476462e-01 1.0000987071e+00 9.9978686205e-03 4.9989343103e-03
9.9750119928e-01 1.0001290158e+00 2.0001266595e+00 4.0007588374e-01 1.0000606858e+00 9.9987100088e-03 4.9993550044e-03
1.0025006919e+00 1.0000765545e+00 2.0000762348e+00 4.0004525293e-01 1.0000365751e+00 9.9992345141e-03 4.9996172570e-03
1.0075003928e+00 1.0000445903e+00 2.0000450253e+00 4.0002649001e-01 1.0000216337e+00 9.9995541165e-03 4.9997770583e-03
